MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
EXEMUR_w_CO2_1_relaxed,0.3210702341137124,0,0,0,0,0.48494983277591974,0.04013377926421405,0.08695652173913043,0,0,0,0,0,0,0,0,0.04013377926421405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026755852842809364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.532115518394649,10.107023411371237,1.7993311036789297,47.0,6.173913043478261,1.3,0.5795986622073579,1.75,2.5361538461538458,1.6789297658862876,1.6387959866220736,0.26755852842809363,0.0,0.4682835820895523,0.457089552238806,0.07462686567164178,0.0
EXENAX_w_CO2_random_1_relaxed,0.29906542056074764,0,0,0,0,0.308411214953271,0.22429906542056074,0.018691588785046728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07476635514018691,0,0,0,0,0,0.07476635514018691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.999515327102802,10.373831775700934,2.149532710280374,52.0,11.345794392523365,1.35,0.6719626168224299,1.51,2.5337383177570096,1.6261682242990654,1.7383177570093458,1.4953271028037383,0.0,0.33461538461538465,0.3576923076923077,0.3076923076923077,0.0
EXEQAA_w_CO2_1_relaxed,0.2191780821917808,0,0,0,0,0.4429223744292237,0,0.2831050228310502,0,0,0,0,0,0,0,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.533574264840183,11.114155251141552,1.8904109589041096,20.0,6.292237442922374,1.35,0.6223744292237442,2.08,2.6600456621004565,1.7808219178082192,2.0182648401826486,0.0547945205479452,0.0,0.46208530805687204,0.523696682464455,0.014218009478672985,0.0
EXEQII_SL_w_CO2_1_relaxed,0.21333333333333335,0,0,0,0,0.44,0,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.05333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.590541173333333,11.226666666666667,1.8933333333333333,20.0,6.32,1.35,0.6226666666666667,2.08,2.672933333333333,1.7866666666666666,2.0533333333333332,0.05333333333333334,0.0,0.45890410958904104,0.5273972602739726,0.013698630136986302,0.0
EXEXAH_w_CO2_1_relaxed,0.423841059602649,0,0,0,0,0.4304635761589404,0.10596026490066225,0.013245033112582781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026490066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.854585695364237,8.490066225165563,1.6291390728476822,26.0,4.569536423841059,1.1,0.5198675496688743,1.56,2.4476158940397355,1.576158940397351,1.2317880794701987,0.18543046357615894,0.0,0.5265486725663716,0.41150442477876104,0.061946902654867256,0.0
EXOTUH_SL_w_CO2_1_relaxed,0.2857142857142857,0,0,0,0,0.49047619047619045,0.08571428571428572,0.12380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.966269047619047,10.59047619047619,1.7571428571428571,47.0,5.504761904761905,1.3,0.5669047619047619,1.75,2.5899047619047613,1.7142857142857142,1.7333333333333334,0.14285714285714285,0.0,0.47745358090185674,0.4827586206896552,0.03978779840848806,0.0
EXOZIB_w_CO2_1_relaxed,0.3076923076923077,0,0,0,0,0.32051282051282054,0.07692307692307693,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78364435897436,10.474358974358974,1.7692307692307692,28.0,5.935897435897436,1.1,0.5570512820512821,1.54,2.6832051282051284,1.6538461538461537,1.8974358974358974,0.38461538461538464,0.0,0.4201954397394137,0.4820846905537459,0.0977198697068404,0.0
EXUHEM_w_CO2_1_relaxed,0.4247787610619469,0,0,0,0,0.39823008849557523,0.07079646017699115,0.08849557522123894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017699115044247787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.608249734513274,8.690265486725664,1.6283185840707965,47.0,4.867256637168142,1.3,0.511504424778761,1.75,2.4995575221238937,1.575221238938053,1.3628318584070795,0.17699115044247787,0.0,0.5056818181818182,0.4375,0.056818181818181816,0.0
EZABEN_w_CO2_1_relaxed,0.21052631578947367,0,0,0,0,0.22807017543859648,0.3157894736842105,0.03508771929824561,0,0,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.500662807017545,11.75438596491228,2.210526315789474,47.0,10.912280701754385,1.3,0.7070175438596492,1.75,2.6359649122807016,1.7894736842105263,2.0701754385964914,1.0526315789473684,0.0,0.36428571428571427,0.4214285714285715,0.21428571428571427,0.0
EZEQEH_w_CO2_1_relaxed,0.28193832599118945,0,0,0,0,0.46255506607929514,0.03524229074889868,0.18502202643171806,0,0,0,0.03524229074889868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15022052863436,10.317180616740089,1.7533039647577093,11.0,5.20704845814978,1.25,0.581057268722467,2.13,2.5895594713656385,1.7180616740088106,1.7709251101321586,0.0,0.0,0.49242424242424243,0.5075757575757576,0.0,0.0
EZEQIL_w_CO2_1_relaxed,0.28193832599118945,0,0,0,0,0.46255506607929514,0.03524229074889868,0.18502202643171806,0,0,0,0.03524229074889868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15022052863436,10.317180616740089,1.7533039647577093,11.0,5.20704845814978,1.25,0.581057268722467,2.13,2.5895594713656385,1.7180616740088106,1.7709251101321586,0.0,0.0,0.49242424242424243,0.5075757575757576,0.0,0.0
EZEQUX_w_CO2_1_relaxed,0.28193832599118945,0,0,0,0,0.46255506607929514,0.03524229074889868,0.18502202643171806,0,0,0,0.03524229074889868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15022052863436,10.317180616740089,1.7533039647577093,11.0,5.20704845814978,1.25,0.581057268722467,2.13,2.5895594713656385,1.7180616740088106,1.7709251101321586,0.0,0.0,0.49242424242424243,0.5075757575757576,0.0,0.0
EZESAF_w_CO2_2_relaxed,0.38493723849372385,0,0,0,0,0.4225941422594142,0.06694560669456066,0.1087866108786611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016736401673640166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2053840167364,9.230125523012552,1.6485355648535565,28.0,4.7447698744769875,1.1,0.5234309623430962,1.54,2.5340167364016732,1.598326359832636,1.4811715481171548,0.16736401673640167,0.0,0.49226804123711343,0.45618556701030927,0.05154639175257732,0.0
EZITUE_w_CO2_1_relaxed,0.439918533604888,0,0,0,0,0.34419551934826886,0.09775967413441955,0.10183299389002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016293279022403257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.813504969450102,8.386965376782078,1.625254582484725,55.0,4.916496945010183,1.9,0.5105906313645621,2.55,2.5075152749490837,1.560081466395112,1.3890020366598779,0.0,0.0,0.5290055248618784,0.47099447513812154,0.0,0.0
EZIVAM_w_CO2_1_relaxed,0.439918533604888,0,0,0,0,0.34419551934826886,0.09775967413441955,0.10183299389002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016293279022403257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.003614949083504,8.386965376782078,1.6089613034623218,37.0,4.6232179226069245,1.75,0.5081466395112016,2.49,2.508492871690428,1.560081466395112,1.3890020366598779,0.0,0.0,0.5290055248618784,0.47099447513812154,0.0,0.0
EZOFEF_w_CO2_1_relaxed,0.3870967741935484,0,0,0,0,0.34767025089605735,0.043010752688172046,0.17921146953405018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043010752688172046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.560095412186381,9.197132616487455,1.6989247311827957,27.0,5.412186379928316,1.1,0.5336917562724014,1.53,2.567562724014337,1.6129032258064515,1.5412186379928314,0.34408602150537637,0.0,0.46106557377049173,0.44057377049180324,0.09836065573770492,0.0
EZUCIM_w_CO2_1_relaxed,0.32653061224489793,0,0,0,0,0.41496598639455784,0.10884353741496598,0.12244897959183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027210884353741496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575851836734694,10.054421768707483,1.727891156462585,29.0,5.374149659863946,1.1,0.5530612244897959,1.79,2.5735374149659864,1.6734693877551021,1.6462585034013606,0.272108843537415,0.0,0.46590909090909094,0.45833333333333337,0.07575757575757576,0.0
EZULAO_w_CO2_1_relaxed,0.24489795918367346,0,0,0,0,0.5102040816326531,0,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22813836734694,11.142857142857142,1.8775510204081634,47.0,6.8979591836734695,1.3,0.6040816326530613,1.75,2.6108163265306126,1.7551020408163265,1.836734693877551,0.40816326530612246,0.0,0.4387755102040816,0.45918367346938777,0.10204081632653061,0.0
FABGUM_w_CO2_1_relaxed,0.367816091954023,0,0,0,0,0.28735632183908044,0.27586206896551724,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.013264137931035,9.402298850574713,1.7701149425287357,46.0,6.367816091954023,1.35,0.5597701149425288,1.51,2.5483908045977013,1.5862068965517242,1.4942528735632183,0.45977011494252873,0.0,0.44805194805194803,0.42207792207792205,0.12987012987012986,0.0
FAFMAC_w_CO2_1_relaxed,0.49079754601226994,0,0,0,0,0.25153374233128833,0.12269938650306748,0.08588957055214724,0,0,0,0,0,0,0,0.024539877300613498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024539877300613498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.042529447852761,7.889570552147239,1.607361963190184,46.0,5.0920245398773005,1.35,0.4938650306748466,1.51,2.5003067484662576,1.4846625766871167,1.312883435582822,0.24539877300613497,0.0,0.4879032258064516,0.43145161290322576,0.08064516129032258,0.0
FAGQAI_w_CO2_1_relaxed,0.2684563758389262,0,0,0,0,0.5928411633109619,0,0.11185682326621924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.886600223713646,10.65324384787472,1.7852348993288591,28.0,5.498881431767338,1.1,0.5854586129753915,1.54,2.5381431767337808,1.7046979865771812,1.633109619686801,0.2684563758389262,0.0,0.47270471464019853,0.45285359801488834,0.07444168734491316,0.0
FAGREM_w_CO2_1_relaxed,0.1787709497206704,0,0,0,0,0.40782122905027934,0,0.3240223463687151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893854748603352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.106594301675976,12.145251396648044,2.0,29.0,7.899441340782123,1.1,0.6452513966480447,1.79,2.6953631284916204,1.8212290502793296,2.111731843575419,0.8938547486033519,0.0,0.37731481481481477,0.4375,0.18518518518518517,0.0
FAGXIX_w_CO2_1_relaxed,0.27586206896551724,0,0,0,0,0.5297805642633229,0,0.15673981191222572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03761755485893417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608266520376175,10.652037617554859,1.7993730407523512,29.0,5.836990595611285,1.1,0.5846394984326019,1.79,2.559090909090909,1.7241379310344827,1.6865203761755485,0.3761755485893417,0.0,0.45529801324503305,0.44536423841059597,0.09933774834437085,0.0
FAHPOV_w_CO2_1_relaxed,0.26740947075208915,0,0,0,0,0.5376044568245125,0,0.15041782729805014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04456824512534819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.047005403899721,10.735376044568245,1.8217270194986073,29.0,6.0334261838440115,1.1,0.5935933147632312,1.79,2.55016713091922,1.732590529247911,1.6768802228412256,0.4456824512534819,0.0,0.4494219653179191,0.434971098265896,0.11560693641618497,0.0
FAKLIO_w_CO2_1_relaxed,0.18461538461538463,0,0,0,0,0.5692307692307692,0.18461538461538463,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.791484153846154,11.63076923076923,1.876923076923077,24.0,5.907692307692308,1.15,0.6261538461538462,1.89,2.572461538461538,1.8153846153846154,1.8153846153846154,0.15384615384615385,0.0,0.4796747967479675,0.4796747967479675,0.04065040650406505,0.0
FAKLOU_w_CO2_1_relaxed,0.18461538461538463,0,0,0,0,0.5692307692307692,0.18461538461538463,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.559882769230768,11.784615384615385,1.9076923076923078,47.0,6.615384615384615,1.3,0.6307692307692307,1.75,2.576769230769231,1.8153846153846154,1.8153846153846154,0.3076923076923077,0.0,0.46093749999999994,0.46093749999999994,0.078125,0.0
FAKLUA_w_CO2_1_relaxed,0.18461538461538463,0,0,0,0,0.5692307692307692,0.18461538461538463,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.112775076923077,11.784615384615385,1.876923076923077,29.0,6.061538461538461,1.1,0.6246153846153847,1.79,2.5755384615384616,1.8153846153846154,1.8153846153846154,0.3076923076923077,0.0,0.46093749999999994,0.46093749999999994,0.078125,0.0
FAKMAH_w_CO2_1_relaxed,0.1889763779527559,0,0,0,0,0.5748031496062992,0.1889763779527559,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496062992125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72349165354331,11.543307086614174,1.874015748031496,24.0,5.874015748031496,1.15,0.6259842519685039,1.89,2.558976377952756,1.811023622047244,1.779527559055118,0.15748031496062992,0.0,0.4831932773109243,0.47478991596638653,0.04201680672268907,0.0
FAKNIR_w_CO2_1_relaxed,0.30303030303030304,0,0,0,0,0.4909090909090909,0.024242424242424242,0.15757575757575756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.787387272727273,10.351515151515152,1.7696969696969698,47.0,5.842424242424243,1.3,0.5672727272727272,1.75,2.5752121212121213,1.696969696969697,1.6848484848484848,0.24242424242424243,0.0,0.4682274247491639,0.46488294314381273,0.06688963210702342,0.0
FALDAA_w_CO2_1_relaxed,0.37317784256559766,0,0,0,0,0.46938775510204084,0.023323615160349854,0.11078717201166181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023323615160349854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.734862448979591,9.346938775510203,1.6967930029154519,47.0,5.358600583090379,1.3,0.5396501457725947,1.75,2.5093586005830906,1.6268221574344024,1.4518950437317784,0.23323615160349853,0.0,0.49119718309859156,0.4383802816901408,0.07042253521126761,0.0
FALLOT_w_CO2_random_1_relaxed,0,0,0,0,0,0.19540229885057472,0.1839080459770115,0.022988505747126436,0,0,0,0,0,0,0,0.367816091954023,0,0,0,0,0,0,0,0,0,0,0,0,0.1839080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.22372298850574,14.045977011494253,2.9195402298850577,68.0,17.264367816091955,0.7500000000000001,0.9482758620689656,1.54,2.543333333333333,1.8160919540229885,2.5057471264367814,2.0229885057471266,0.6436781609195402,0.2598684210526316,0.35855263157894735,0.2894736842105263,0.09210526315789473
